codigo_dane_departamento,departamento,codigo_dane_municipio,municipio,desagregacion_cultivo,cultivo,ciclo_del_cultivo,grupo_cultivo,subgrupo,ano,periodo,area_sembrada_ha,area_cosechada_ha,produccion_t,rendimiento_t_ha,nombre_cientifico_del_cultivo,codigo_del_cultivo,estado_fisico_del_cultivo
76,Valle del Cauca,76147,Cartago,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2024,2024,12.8,12.8,960.0,75.0,Saccharum officinarum,2030402,Caña o verde
76,Valle del Cauca,76147,Cartago,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2019,2019A,8.0,8.0,8.0,1.0,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76147,Cartago,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2019,2019B,17.0,17.0,17.0,1.0,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76147,Cartago,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2020,2020A,8.0,8.0,8.0,1.0,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76147,Cartago,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2020,2020B,17.0,17.0,17.0,1.0,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76147,Cartago,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2021,2021A,5.0,5.0,7.5,1.5,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76147,Cartago,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2021,2021B,7.6,7.6,11.4,1.5,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76147,Cartago,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2022,2022A,1.0,1.0,0.5,0.5,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76147,Cartago,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2022,2022B,2.0,1.0,0.5,0.5,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76147,Cartago,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2023,2023A,2.0,2.0,3.0,1.5,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76147,Cartago,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2023,2023B,2.0,2.0,3.0,1.5,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76147,Cartago,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2024,2024A,2.0,2.0,3.0,1.5,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76147,Cartago,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2024,2024B,4.0,4.0,6.0,1.5,Phaseolus vulgaris,1060200,Grano seco
76,Valle del Cauca,76147,Cartago,Guanábana,Guanábana,Permanente,Frutales,Anonáceas,2019,2019,15.0,15.0,90.0,6.0,Annona muricata,2042900,En fresco
76,Valle del Cauca,76147,Cartago,Guanábana,Guanábana,Permanente,Frutales,Anonáceas,2020,2020,10.0,10.0,60.0,6.0,Annona muricata,2042900,En fresco
76,Valle del Cauca,76147,Cartago,Guanábana,Guanábana,Permanente,Frutales,Anonáceas,2021,2021,10.0,10.0,80.0,8.0,Annona muricata,2042900,En fresco
76,Valle del Cauca,76147,Cartago,Guanábana,Guanábana,Permanente,Frutales,Anonáceas,2022,2022,10.0,10.0,250.0,25.0,Annona muricata,2042900,En fresco
76,Valle del Cauca,76147,Cartago,Guanábana,Guanábana,Permanente,Frutales,Anonáceas,2023,2023,10.0,10.0,180.0,18.0,Annona muricata,2042900,En fresco
76,Valle del Cauca,76147,Cartago,Guanábana,Guanábana,Permanente,Frutales,Anonáceas,2024,2024,10.0,10.0,180.0,18.0,Annona muricata,2042900,En fresco
76,Valle del Cauca,76147,Cartago,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2019,2019,3.0,3.0,30.0,10.0,Psidium guajava,2043000,En fresco
76,Valle del Cauca,76147,Cartago,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2020,2020,3.0,3.0,30.0,10.0,Psidium guajava,2043000,En fresco
76,Valle del Cauca,76147,Cartago,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2021,2021,3.0,3.0,30.0,10.0,Psidium guajava,2043000,En fresco
76,Valle del Cauca,76147,Cartago,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2022,2022,3.0,3.0,105.0,35.0,Psidium guajava,2043000,En fresco
76,Valle del Cauca,76147,Cartago,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2023,2023,3.0,3.0,78.0,26.0,Psidium guajava,2043000,En fresco
76,Valle del Cauca,76147,Cartago,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2024,2024,3.0,3.0,78.0,26.0,Psidium guajava,2043000,En fresco
76,Valle del Cauca,76147,Cartago,Limón Tahití,Limón,Permanente,Frutales,Cítricos,2020,2020,10.2,9.2,138.0,15.0,Citrus limon,2043603,En fresco
76,Valle del Cauca,76147,Cartago,Limón Tahití,Limón,Permanente,Frutales,Cítricos,2021,2021,18.54,9.54,143.06,15.0,Citrus limon,2043603,En fresco
76,Valle del Cauca,76147,Cartago,Limón Tahití,Limón,Permanente,Frutales,Cítricos,2022,2022,18.54,18.54,463.5,25.0,Citrus limon,2043603,En fresco
76,Valle del Cauca,76147,Cartago,Limón Tahití,Limón,Permanente,Frutales,Cítricos,2023,2023,18.54,18.54,389.34,21.0,Citrus limon,2043603,En fresco
76,Valle del Cauca,76147,Cartago,Limón Tahití,Limón,Permanente,Frutales,Cítricos,2024,2024,18.54,18.54,389.34,21.0,Citrus limon,2043603,En fresco
76,Valle del Cauca,76147,Cartago,Maíz amarillo tecnificado,Maíz,Transitorio,Cereales,Cereales,2021,2021A,293.3,293.3,2199.75,7.5,Zea mays,1010401,Grano seco
76,Valle del Cauca,76147,Cartago,Maíz amarillo tecnificado,Maíz,Transitorio,Cereales,Cereales,2021,2021B,248.5,248.5,1863.75,7.5,Zea mays,1010401,Grano seco
76,Valle del Cauca,76147,Cartago,Maíz amarillo tecnificado,Maíz,Transitorio,Cereales,Cereales,2022,2022A,205.0,248.0,1860.0,7.5,Zea mays,1010401,Grano seco
76,Valle del Cauca,76147,Cartago,Maíz amarillo tecnificado,Maíz,Transitorio,Cereales,Cereales,2022,2022B,129.6,205.0,1537.5,7.5,Zea mays,1010401,Grano seco
76,Valle del Cauca,76147,Cartago,Maíz amarillo tecnificado,Maíz,Transitorio,Cereales,Cereales,2023,2023A,242.0,242.0,1936.0,8.0,Zea mays,1010401,Grano seco
76,Valle del Cauca,76147,Cartago,Maíz amarillo tecnificado,Maíz,Transitorio,Cereales,Cereales,2023,2023B,115.0,0.0,0.0,0.0,Zea mays,1010401,Grano seco
76,Valle del Cauca,76147,Cartago,Maíz amarillo tecnificado,Maíz,Transitorio,Cereales,Cereales,2024,2024A,16.0,115.0,805.0,7.0,Zea mays,1010401,Grano seco
76,Valle del Cauca,76147,Cartago,Maíz amarillo tecnificado,Maíz,Transitorio,Cereales,Cereales,2024,2024B,105.0,16.0,128.0,8.0,Zea mays,1010401,Grano seco
76,Valle del Cauca,76147,Cartago,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021A,3.0,3.0,12.0,4.0,Zea mays,1010402,Grano seco
76,Valle del Cauca,76147,Cartago,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021B,7.5,7.5,22.5,3.0,Zea mays,1010402,Grano seco
76,Valle del Cauca,76147,Cartago,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022A,1.0,1.0,1.0,1.0,Zea mays,1010402,Grano seco
76,Valle del Cauca,76147,Cartago,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022B,2.0,1.0,1.0,1.0,Zea mays,1010402,Grano seco
76,Valle del Cauca,76147,Cartago,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023A,3.0,3.0,9.0,3.0,Zea mays,1010402,Grano seco
76,Valle del Cauca,76147,Cartago,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023B,2.0,2.0,6.0,3.0,Zea mays,1010402,Grano seco
76,Valle del Cauca,76147,Cartago,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024A,5.0,2.0,6.0,3.0,Zea mays,1010402,Grano seco
76,Valle del Cauca,76147,Cartago,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024B,8.0,3.0,9.0,3.0,Zea mays,1010402,Grano seco
76,Valle del Cauca,76147,Cartago,Maíz blanco tecnificado,Maíz,Transitorio,Cereales,Cereales,2021,2021A,554.0,554.0,4210.4,7.6,Zea mays,1010403,Grano seco
76,Valle del Cauca,76147,Cartago,Maíz blanco tecnificado,Maíz,Transitorio,Cereales,Cereales,2021,2021B,367.0,367.0,2752.5,7.5,Zea mays,1010403,Grano seco
76,Valle del Cauca,76147,Cartago,Maíz blanco tecnificado,Maíz,Transitorio,Cereales,Cereales,2022,2022A,236.0,367.0,2752.5,7.5,Zea mays,1010403,Grano seco
76,Valle del Cauca,76147,Cartago,Maíz blanco tecnificado,Maíz,Transitorio,Cereales,Cereales,2022,2022B,706.8,236.0,1770.0,7.5,Zea mays,1010403,Grano seco
76,Valle del Cauca,76147,Cartago,Maíz blanco tecnificado,Maíz,Transitorio,Cereales,Cereales,2023,2023A,210.0,210.0,1575.0,7.5,Zea mays,1010403,Grano seco
76,Valle del Cauca,76147,Cartago,Maíz blanco tecnificado,Maíz,Transitorio,Cereales,Cereales,2023,2023B,617.0,617.0,4627.5,7.5,Zea mays,1010403,Grano seco
76,Valle del Cauca,76147,Cartago,Maíz blanco tecnificado,Maíz,Transitorio,Cereales,Cereales,2024,2024A,473.0,617.0,4627.5,7.5,Zea mays,1010403,Grano seco
76,Valle del Cauca,76147,Cartago,Maíz blanco tecnificado,Maíz,Transitorio,Cereales,Cereales,2024,2024B,662.0,473.0,3547.5,7.5,Zea mays,1010403,Grano seco
76,Valle del Cauca,76147,Cartago,Maíz tecnificado,Maíz,Transitorio,Cereales,Cereales,2019,2019A,1010.5,1010.5,7578.75,7.5,Zea mays,1010498,En fresco
76,Valle del Cauca,76147,Cartago,Maíz tecnificado,Maíz,Transitorio,Cereales,Cereales,2019,2019B,955.2,955.2,7164.0,7.5,Zea mays,1010498,En fresco
76,Valle del Cauca,76147,Cartago,Maíz tecnificado,Maíz,Transitorio,Cereales,Cereales,2020,2020A,935.2,935.2,6920.48,7.4,Zea mays,1010498,En fresco
76,Valle del Cauca,76147,Cartago,Maíz tecnificado,Maíz,Transitorio,Cereales,Cereales,2020,2020B,955.2,955.2,7164.0,7.5,Zea mays,1010498,En fresco
76,Valle del Cauca,76147,Cartago,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2019,2019A,10.0,10.0,15.0,1.5,Zea mays,1010497,En fresco
76,Valle del Cauca,76147,Cartago,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2019,2019B,20.0,20.0,30.0,1.5,Zea mays,1010497,En fresco
76,Valle del Cauca,76147,Cartago,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2020,2020A,10.0,10.0,15.0,1.5,Zea mays,1010497,En fresco
76,Valle del Cauca,76147,Cartago,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2020,2020B,20.0,20.0,30.0,1.5,Zea mays,1010497,En fresco
76,Valle del Cauca,76147,Cartago,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos,2020,2020,44.0,43.0,860.0,20.0,Citrus reticulata,2044101,En fresco
76,Valle del Cauca,76147,Cartago,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos,2021,2021,67.69,43.0,859.95,20.0,Citrus reticulata,2044101,En fresco
76,Valle del Cauca,76147,Cartago,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos,2022,2022,67.69,67.69,2707.6,40.0,Citrus reticulata,2044101,En fresco
76,Valle del Cauca,76147,Cartago,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos,2023,2023,67.69,67.69,2030.7,30.0,Citrus reticulata,2044101,En fresco
76,Valle del Cauca,76147,Cartago,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos,2024,2024,67.69,67.69,2030.7,30.0,Citrus reticulata,2044101,En fresco
76,Valle del Cauca,76147,Cartago,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas,2021,2021,4.0,4.0,40.0,10.0,Passiflora edulis,2044500,En fresco
76,Valle del Cauca,76147,Cartago,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas,2022,2022,4.0,4.0,80.0,20.0,Passiflora edulis,2044500,En fresco
76,Valle del Cauca,76147,Cartago,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas,2023,2023,4.0,4.0,102.0,25.5,Passiflora edulis,2044500,En fresco
76,Valle del Cauca,76147,Cartago,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas,2024,2024,4.0,4.0,102.0,25.5,Passiflora edulis,2044500,En fresco
76,Valle del Cauca,76147,Cartago,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2020,2020,156.0,155.0,5425.0,35.0,Citrus x aurantium,2044903,En fresco
76,Valle del Cauca,76147,Cartago,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2021,2021,314.17,155.17,5586.3,36.0,Citrus x aurantium,2044903,En fresco
