codigo_dane_departamento,departamento,codigo_dane_municipio,municipio,desagregacion_cultivo,cultivo,ciclo_del_cultivo,grupo_cultivo,subgrupo,ano,periodo,area_sembrada_ha,area_cosechada_ha,produccion_t,rendimiento_t_ha,nombre_cientifico_del_cultivo,codigo_del_cultivo,estado_fisico_del_cultivo,id_registro
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2020,2020A,1545.0,1545.0,8497.5,5.5,Oryza sativa,1010101,Paddy o cascara verde,EVA-2020-2020A-76364-04877
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2020,2020B,1545.0,1545.0,8497.5,5.5,Oryza sativa,1010101,Paddy o cascara verde,EVA-2020-2020B-76364-04878
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2021,2021A,1548.0,1548.0,8519.5,5.5,Oryza sativa,1010101,Paddy o cascara verde,EVA-2021-2021A-76364-04879
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2021,2021B,1548.0,1548.0,10131.66,6.54,Oryza sativa,1010101,Paddy o cascara verde,EVA-2021-2021B-76364-04880
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2022,2022A,1538.0,1538.0,8459.0,5.5,Oryza sativa,1010101,Paddy o cascara verde,EVA-2022-2022A-76364-04881
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2022,2022B,1538.0,1538.0,8459.0,5.5,Oryza sativa,1010101,Paddy o cascara verde,EVA-2022-2022B-76364-04882
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2023,2023A,1539.0,1539.0,9234.0,6.0,Oryza sativa,1010101,Paddy o cascara verde,EVA-2023-2023A-76364-04883
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2023,2023B,1539.0,1539.0,9234.0,6.0,Oryza sativa,1010101,Paddy o cascara verde,EVA-2023-2023B-76364-04884
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2024,2024A,1541.0,1541.0,8475.5,5.5,Oryza sativa,1010101,Paddy o cascara verde,EVA-2024-2024A-76364-04885
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2024,2024B,1541.0,1541.0,8475.5,5.5,Oryza sativa,1010101,Paddy o cascara verde,EVA-2024-2024B-76364-04886
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2025,2025A,1536.0,1536.0,8448.0,5.5,Oryza sativa,1010101,Paddy o cascara verde,EVA-2025-2025A-76364-04887
76,Valle del Cauca,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales,2025,2025B,1541.0,1541.0,8475.5,5.5,Oryza sativa,1010101,Paddy o cascara verde,EVA-2025-2025B-76364-04888
76,Valle del Cauca,76364,Jamundí,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales,2019,2019,5.5,5.5,82.5,15.0,Musa acuminata,2040902,En fresco,EVA-2019-2019-76364-04889
76,Valle del Cauca,76364,Jamundí,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales,2020,2020,5.5,5.5,77.0,14.0,Musa acuminata,2040902,En fresco,EVA-2020-2020-76364-04890
76,Valle del Cauca,76364,Jamundí,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales,2021,2021,11.0,5.5,82.5,15.0,Musa acuminata,2040902,En fresco,EVA-2021-2021-76364-04891
76,Valle del Cauca,76364,Jamundí,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales,2022,2022,11.0,11.0,165.0,15.0,Musa acuminata,2040902,En fresco,EVA-2022-2022-76364-04892
76,Valle del Cauca,76364,Jamundí,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales,2023,2023,8.0,7.0,105.0,15.0,Musa acuminata,2040902,En fresco,EVA-2023-2023-76364-04893
76,Valle del Cauca,76364,Jamundí,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales,2024,2024,8.0,7.0,140.0,20.0,Musa acuminata,2040902,En fresco,EVA-2024-2024-76364-04894
76,Valle del Cauca,76364,Jamundí,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales,2025,2025,8.5,8.0,160.0,20.0,Musa acuminata,2040902,En fresco,EVA-2025-2025-76364-04895
76,Valle del Cauca,76364,Jamundí,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,260.5,260.5,141.75,0.54,Theobrama cacao,2030200,Grano seco,EVA-2019-2019-76364-04896
76,Valle del Cauca,76364,Jamundí,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,260.5,259.0,155.4,0.6,Theobrama cacao,2030200,Grano seco,EVA-2020-2020-76364-04897
76,Valle del Cauca,76364,Jamundí,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,262.5,262.5,157.5,0.6,Theobrama cacao,2030200,Grano seco,EVA-2021-2021-76364-04898
76,Valle del Cauca,76364,Jamundí,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,262.5,262.5,131.25,0.5,Theobrama cacao,2030200,Grano seco,EVA-2022-2022-76364-04899
76,Valle del Cauca,76364,Jamundí,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,262.0,260.5,156.3,0.6,Theobrama cacao,2030200,Grano seco,EVA-2023-2023-76364-04900
76,Valle del Cauca,76364,Jamundí,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2024,2024,267.0,260.5,156.3,0.6,Theobrama cacao,2030200,Grano seco,EVA-2024-2024-76364-04901
76,Valle del Cauca,76364,Jamundí,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2025,2025,395.0,328.5,197.1,0.6,Theobrama cacao,2030200,Grano seco,EVA-2025-2025-76364-04902
76,Valle del Cauca,76364,Jamundí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,1256.0,934.0,1224.0,1.31,Coffea arabica,2030300,Pergamino o seco de trilla,EVA-2019-2019-76364-04903
76,Valle del Cauca,76364,Jamundí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,1179.0,857.0,519.5,0.61,Coffea arabica,2030300,Pergamino o seco de trilla,EVA-2020-2020-76364-04904
76,Valle del Cauca,76364,Jamundí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,1194.17,908.79,745.21,0.82,Coffea arabica,2030300,Pergamino o seco de trilla,EVA-2021-2021-76364-04905
76,Valle del Cauca,76364,Jamundí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,1217.85,950.14,721.32,0.76,Coffea arabica,2030300,Pergamino o seco de trilla,EVA-2022-2022-76364-04906
76,Valle del Cauca,76364,Jamundí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,1233.85,964.34,1043.42,1.08,Coffea arabica,2030300,Pergamino o seco de trilla,EVA-2023-2023-76364-04907
76,Valle del Cauca,76364,Jamundí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2024,2024,1218.2,918.25,1230.46,1.34,Coffea arabica,2030300,Pergamino o seco de trilla,EVA-2024-2024-76364-04908
76,Valle del Cauca,76364,Jamundí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2025,2025,1191.58,917.81,1231.72,1.34,Coffea arabica,2030300,Pergamino o seco de trilla,EVA-2025-2025-76364-04909
76,Valle del Cauca,76364,Jamundí,Caña de azúcar,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,9217.0,9207.0,828630.0,90.0,Saccharum officinarum,2030401,Caña o verde,EVA-2019-2019-76364-04910
76,Valle del Cauca,76364,Jamundí,Caña de azúcar,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,9237.0,9217.0,829530.0,90.0,Saccharum officinarum,2030401,Caña o verde,EVA-2020-2020-76364-04911
76,Valle del Cauca,76364,Jamundí,Caña de azúcar,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,9237.0,9237.0,1016070.0,110.0,Saccharum officinarum,2030401,Caña o verde,EVA-2021-2021-76364-04912
76,Valle del Cauca,76364,Jamundí,Caña de azúcar,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,9237.0,9237.0,1016070.0,110.0,Saccharum officinarum,2030401,Caña o verde,EVA-2022-2022-76364-04913
76,Valle del Cauca,76364,Jamundí,Caña de azúcar,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,9237.0,9237.0,1016070.0,110.0,Saccharum officinarum,2030401,Caña o verde,EVA-2023-2023-76364-04914
76,Valle del Cauca,76364,Jamundí,Caña de azúcar,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2024,2024,9240.0,9237.0,1016070.0,110.0,Saccharum officinarum,2030401,Caña o verde,EVA-2024-2024-76364-04915
76,Valle del Cauca,76364,Jamundí,Caña de azúcar,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2025,2025,9240.0,9240.0,1016400.0,110.0,Saccharum officinarum,2030401,Caña o verde,EVA-2025-2025-76364-04916
76,Valle del Cauca,76364,Jamundí,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2019,2019,51.0,51.0,3060.0,60.0,Saccharum officinarum,2030402,Caña o verde,EVA-2019-2019-76364-04917
76,Valle del Cauca,76364,Jamundí,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2020,2020,54.5,50.5,3030.0,60.0,Saccharum officinarum,2030402,Caña o verde,EVA-2020-2020-76364-04918
76,Valle del Cauca,76364,Jamundí,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2021,2021,54.5,54.5,3270.0,60.0,Saccharum officinarum,2030402,Caña o verde,EVA-2021-2021-76364-04919
76,Valle del Cauca,76364,Jamundí,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2022,2022,56.0,56.0,3360.0,60.0,Saccharum officinarum,2030402,Caña o verde,EVA-2022-2022-76364-04920
76,Valle del Cauca,76364,Jamundí,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2023,2023,59.0,54.5,3270.0,60.0,Saccharum officinarum,2030402,Caña o verde,EVA-2023-2023-76364-04921
76,Valle del Cauca,76364,Jamundí,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2024,2024,58.0,55.0,3300.0,60.0,Saccharum officinarum,2030402,Caña o verde,EVA-2024-2024-76364-04922
76,Valle del Cauca,76364,Jamundí,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,2025,2025,58.0,58.0,3480.0,60.0,Saccharum officinarum,2030402,Caña o verde,EVA-2025-2025-76364-04923
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2019,2019A,1.5,1.5,7.5,5.0,Coriandrum sativum,1051300,En fresco,EVA-2019-2019A-76364-04924
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2019,2019B,2.0,2.0,10.0,5.0,Coriandrum sativum,1051300,En fresco,EVA-2019-2019B-76364-04925
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2020,2020A,2.0,2.0,9.0,4.5,Coriandrum sativum,1051300,En fresco,EVA-2020-2020A-76364-04926
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2020,2020B,2.0,2.0,9.0,4.5,Coriandrum sativum,1051300,En fresco,EVA-2020-2020B-76364-04927
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2021,2021A,2.5,2.5,12.5,5.0,Coriandrum sativum,1051300,En fresco,EVA-2021-2021A-76364-04928
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2021,2021B,3.0,3.0,13.5,4.5,Coriandrum sativum,1051300,En fresco,EVA-2021-2021B-76364-04929
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2022,2022A,2.0,2.0,12.0,6.0,Coriandrum sativum,1051300,En fresco,EVA-2022-2022A-76364-04930
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2022,2022B,0.5,0.5,2.25,4.5,Coriandrum sativum,1051300,En fresco,EVA-2022-2022B-76364-04931
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2023,2023A,1.0,1.0,6.0,6.0,Coriandrum sativum,1051300,En fresco,EVA-2023-2023A-76364-04932
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2023,2023B,1.0,1.0,6.0,6.0,Coriandrum sativum,1051300,En fresco,EVA-2023-2023B-76364-04933
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2024,2024A,1.0,1.0,6.0,6.0,Coriandrum sativum,1051300,En fresco,EVA-2024-2024A-76364-04934
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2024,2024B,1.5,1.5,9.0,6.0,Coriandrum sativum,1051300,En fresco,EVA-2024-2024B-76364-04935
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2025,2025A,1.5,1.5,9.75,6.5,Coriandrum sativum,1051300,En fresco,EVA-2025-2025A-76364-04936
76,Valle del Cauca,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja,2025,2025B,1.5,1.5,9.0,6.0,Coriandrum sativum,1051300,En fresco,EVA-2025-2025B-76364-04937
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2019,2019A,1.5,1.5,1.5,1.0,Phaseolus vulgaris,1060200,Grano seco,EVA-2019-2019A-76364-04938
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2019,2019B,1.5,1.5,1.5,1.0,Phaseolus vulgaris,1060200,Grano seco,EVA-2019-2019B-76364-04939
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2020,2020A,5.0,5.0,5.0,1.0,Phaseolus vulgaris,1060200,Grano seco,EVA-2020-2020A-76364-04940
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2020,2020B,5.0,5.0,5.0,1.0,Phaseolus vulgaris,1060200,Grano seco,EVA-2020-2020B-76364-04941
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2021,2021A,6.0,6.0,6.0,1.0,Phaseolus vulgaris,1060200,Grano seco,EVA-2021-2021A-76364-04942
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2021,2021B,5.0,5.0,4.0,0.8,Phaseolus vulgaris,1060200,Grano seco,EVA-2021-2021B-76364-04943
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2022,2022A,5.0,5.0,5.0,1.0,Phaseolus vulgaris,1060200,Grano seco,EVA-2022-2022A-76364-04944
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2022,2022B,3.0,3.0,3.0,1.0,Phaseolus vulgaris,1060200,Grano seco,EVA-2022-2022B-76364-04945
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2023,2023A,5.0,5.0,7.5,1.5,Phaseolus vulgaris,1060200,Grano seco,EVA-2023-2023A-76364-04946
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2023,2023B,3.5,3.5,5.25,1.5,Phaseolus vulgaris,1060200,Grano seco,EVA-2023-2023B-76364-04947
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2024,2024A,4.5,4.5,5.85,1.3,Phaseolus vulgaris,1060200,Grano seco,EVA-2024-2024A-76364-04948
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2024,2024B,4.0,4.0,4.8,1.2,Phaseolus vulgaris,1060200,Grano seco,EVA-2024-2024B-76364-04949
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2025,2025A,4.0,4.0,5.2,1.3,Phaseolus vulgaris,1060200,Grano seco,EVA-2025-2025A-76364-04950
76,Valle del Cauca,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas,2025,2025B,5.0,5.0,6.5,1.3,Phaseolus vulgaris,1060200,Grano seco,EVA-2025-2025B-76364-04951
76,Valle del Cauca,76364,Jamundí,Guanábana,Guanábana,Permanente,Frutales,Anonáceas,2019,2019,4.0,4.0,48.0,12.0,Annona muricata,2042900,En fresco,EVA-2019-2019-76364-04952
76,Valle del Cauca,76364,Jamundí,Guanábana,Guanábana,Permanente,Frutales,Anonáceas,2020,2020,3.0,3.0,36.0,12.0,Annona muricata,2042900,En fresco,EVA-2020-2020-76364-04953
76,Valle del Cauca,76364,Jamundí,Guanábana,Guanábana,Permanente,Frutales,Anonáceas,2021,2021,3.0,3.0,36.0,12.0,Annona muricata,2042900,En fresco,EVA-2021-2021-76364-04954
76,Valle del Cauca,76364,Jamundí,Guanábana,Guanábana,Permanente,Frutales,Anonáceas,2022,2022,2.5,2.5,30.0,12.0,Annona muricata,2042900,En fresco,EVA-2022-2022-76364-04955
76,Valle del Cauca,76364,Jamundí,Guanábana,Guanábana,Permanente,Frutales,Anonáceas,2023,2023,1.5,1.5,22.5,15.0,Annona muricata,2042900,En fresco,EVA-2023-2023-76364-04956
76,Valle del Cauca,76364,Jamundí,Guanábana,Guanábana,Permanente,Frutales,Anonáceas,2024,2024,1.5,1.5,22.5,15.0,Annona muricata,2042900,En fresco,EVA-2024-2024-76364-04957
76,Valle del Cauca,76364,Jamundí,Guanábana,Guanábana,Permanente,Frutales,Anonáceas,2025,2025,1.5,1.5,22.5,15.0,Annona muricata,2042900,En fresco,EVA-2025-2025-76364-04958
76,Valle del Cauca,76364,Jamundí,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2019,2019,11.0,9.0,85.5,9.5,Psidium guajava,2043000,En fresco,EVA-2019-2019-76364-04959
76,Valle del Cauca,76364,Jamundí,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2020,2020,11.0,11.0,110.0,10.0,Psidium guajava,2043000,En fresco,EVA-2020-2020-76364-04960
76,Valle del Cauca,76364,Jamundí,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2021,2021,14.0,14.0,140.0,10.0,Psidium guajava,2043000,En fresco,EVA-2021-2021-76364-04961
76,Valle del Cauca,76364,Jamundí,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2022,2022,14.5,14.5,145.0,10.0,Psidium guajava,2043000,En fresco,EVA-2022-2022-76364-04962
76,Valle del Cauca,76364,Jamundí,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2023,2023,14.5,14.5,217.5,15.0,Psidium guajava,2043000,En fresco,EVA-2023-2023-76364-04963
76,Valle del Cauca,76364,Jamundí,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2024,2024,15.5,14.5,174.0,12.0,Psidium guajava,2043000,En fresco,EVA-2024-2024-76364-04964
76,Valle del Cauca,76364,Jamundí,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas,2025,2025,17.5,14.5,174.0,12.0,Psidium guajava,2043000,En fresco,EVA-2025-2025-76364-04965
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2019,2019A,3.5,3.5,31.5,9.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2019-2019A-76364-04966
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2019,2019B,4.0,4.0,36.0,9.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2019-2019B-76364-04967
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2020,2020A,4.0,4.0,36.0,9.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2020-2020A-76364-04968
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2020,2020B,4.0,4.0,36.0,9.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2020-2020B-76364-04969
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2021,2021A,5.5,5.5,52.25,9.5,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2021-2021A-76364-04970
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2021,2021B,5.0,5.0,47.5,9.5,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2021-2021B-76364-04971
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2022,2022A,5.5,5.5,49.5,9.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2022-2022A-76364-04972
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2022,2022B,5.0,5.0,47.5,9.5,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2022-2022B-76364-04973
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2023,2023A,5.0,5.0,47.5,9.5,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2023-2023A-76364-04974
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2023,2023B,4.0,4.0,36.0,9.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2023-2023B-76364-04975
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2024,2024A,4.0,4.0,38.0,9.5,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2024-2024A-76364-04976
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2024,2024B,5.0,5.0,42.5,8.5,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2024-2024B-76364-04977
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2025,2025A,4.0,4.0,40.0,10.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2025-2025A-76364-04978
76,Valle del Cauca,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2025,2025B,5.0,5.0,50.0,10.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2025-2025B-76364-04979
76,Valle del Cauca,76364,Jamundí,Limón Tahití,Limón,Permanente,Frutales,Cítricos,2021,2021,21.46,19.46,389.26,20.0,Citrus limon,2043603,En fresco,EVA-2021-2021-76364-04980
76,Valle del Cauca,76364,Jamundí,Limón Tahití,Limón,Permanente,Frutales,Cítricos,2022,2022,21.46,21.46,429.2,20.0,Citrus limon,2043603,En fresco,EVA-2022-2022-76364-04981
76,Valle del Cauca,76364,Jamundí,Limón Tahití,Limón,Permanente,Frutales,Cítricos,2023,2023,19.46,18.46,369.2,20.0,Citrus limon,2043603,En fresco,EVA-2023-2023-76364-04982
76,Valle del Cauca,76364,Jamundí,Limón Tahití,Limón,Permanente,Frutales,Cítricos,2024,2024,22.46,18.46,369.2,20.0,Citrus limon,2043603,En fresco,EVA-2024-2024-76364-04983
76,Valle del Cauca,76364,Jamundí,Limón Tahití,Limón,Permanente,Frutales,Cítricos,2025,2025,22.46,18.46,332.28,18.0,Citrus limon,2043603,En fresco,EVA-2025-2025-76364-04984
76,Valle del Cauca,76364,Jamundí,Lulo,Lulo,Permanente,Frutales,Solanáceas,2019,2019,4.0,4.0,36.0,9.0,Solanum quitoense,2043700,En fresco,EVA-2019-2019-76364-04985
