Real_t,Pred_t,Residuo_t
183.00000000000006,144.74169107635413,38.25830892364593
2752.500000000001,2207.5945250941895,544.9054749058114
583.5000000000002,469.7240665579594,113.77593344204081
187.0,137.58558398088874,49.41441601911126
21.000000000000004,17.03652855270944,3.963471447290562
107.99999999999997,69.20557850691914,38.79442149308083
594.0000000000002,885.7387364804633,-291.7387364804631
6920.479999999997,6676.064665203311,244.41533479668578
629.9999999999998,524.5721593563453,105.42784064365446
769.9999999999998,535.3585002512219,234.64149974877785
120.00000000000003,181.4180036896888,-61.41800368968876
27.9,23.690788589840768,4.209211410159231
68.00000000000001,72.46002443699803,-4.460024436998012
103.99999999999997,87.09515257245454,16.904847427545434
1957.0,1786.7553232196,170.2446767803999
4.19,7.612034420506236,-3.422034420506235
64919.99999999995,59270.25090205095,5649.749097948996
60.00000000000001,51.57027696403015,8.429723035969857
70.0,24.16284012170735,45.83715987829265
470.0,399.6959821721245,70.3040178278755
208270.07999999987,26636.18026312852,181633.89973687136
299.9999999999999,276.4055297920669,23.594470207933
192.0,202.6016187741291,-10.601618774129093
60.00000000000001,36.69288735258087,23.30711264741914
6.749999999999999,23.352524690237637,-16.602524690237637
60.00000000000001,106.38545381251666,-46.38545381251665
8.64,10.228232641133308,-1.5882326411333079
1870.5999999999995,1777.1453186545377,93.45468134546172
700.0,659.9306521323798,40.069347867620195
40.00000000000001,27.710281461876843,12.289718538123164
56.00000000000001,53.31674014457321,2.6832598554267975
146.99999999999994,159.65252271705276,-12.652522717052818
14.999999999999998,3.8406593589556106,11.159340641044388
160.00000000000003,164.2557463194564,-4.255746319456364
28556.159999999993,29686.4171746349,-1130.2571746349058
655.2,559.5268768282268,95.67312317177323
219340.00000000012,210319.7471075002,9020.252892499906
84.00000000000001,44.91432467404465,39.085675325955364
22.0,18.801206690177494,3.1987933098225056
456.00000000000017,299.74874233633045,156.25125766366972
71.99999999999999,28.40141240236063,43.59858759763935
52.25000000000001,40.19162077353399,12.058379226466016
52.5,37.45031974526241,15.049680254737588
462.0,416.18863612821895,45.811363871781055
82.50000000000001,28.036800225060595,54.46319977493942
629.9999999999998,503.69288049518497,126.3071195048148
516.1700000000001,430.7439288326062,85.4260711673939
2644.0000000000005,1151.5612325489512,1492.4387674510492
810.0000000000002,852.8438017384528,-42.84380173845261
56.00000000000001,59.60589744580985,-3.6058974458098447
42818.400000000016,52417.03312152853,-9598.633121528517
9600.0,1890.9187526235278,7709.081247376473
125.99999999999999,221.7170033274568,-95.71700332745682
107.00000000000003,100.6574964735433,6.342503526456724
